year,month,week,dweek,SAN JOSE,ALAJUELA,HEREDIA,SAN CARLOS,PUNTARENAS,DESAMPARADOS,CARTAGO,PEREZ ZELEDON,POCOCI,MONTES DE OCA,LIBERIA,GOICOECHEA,LIMON,SANTA CRUZ,GARABITO,SIQUIRRES,SAN RAMON,NICOYA,QUEPOS,CURRIDABAT,TURRIALBA,LA UNION,TIBAS,OSA,TALAMANCA,ESCAZU,SARAPIQUI,MATINA,CORREDORES,ALAJUELITA,GOLFITO,MORAVIA,UPALA,GRECIA,SANTA ANA,SAN RAFAEL,GUACIMO,VASQUEZ DE CORONADO,CARRILLO,SANTO DOMINGO,OROTINA,BUENOS AIRES,ASERRI,PARAISO,COTO BRUS,PARRITA,BARVA,ESPARZA,LOS CHILES,BELEN,EL GUARCO,SANTA BARBARA,OREAMUNO,PURISCAL,SAN PABLO,PALMARES,ATENAS,FLORES,NARANJO,CANAS,POAS,BAGACES,LA CRUZ,MORA,ABANGARES,TILARAN,SAN ISIDRO,GUATUSO,JIMENEZ,MONTES DE ORO,TARRAZU,ALVARADO,ACOSTA,LEON CORTES,SAN MATEO,VALVERDE VEGA,RIO CUARTO,NANDAYURE,HOJANCHA,TURRUBARES,ZARCERO,DOTA,MONTEVERDE
2015,2,6,5,20.0,14.0,7.0,5.0,6.0,5.0,1.0,8.0,6.0,0.0,2.0,0.0,5.0,5.0,4.0,2.0,2.0,27.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,6,6,22.0,2.0,2.0,7.0,7.0,2.0,3.0,5.0,4.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2015,2,7,0,20.0,7.0,5.0,7.0,9.0,3.0,6.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,2,7,1,12.0,4.0,9.0,6.0,3.0,5.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,3.0,0.0,5.0,3.0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,7,2,26.0,8.0,4.0,10.0,7.0,5.0,5.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,7,3,20.0,10.0,7.0,5.0,5.0,3.0,8.0,4.0,8.0,7.0,1.0,2.0,4.0,6.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,7,4,17.0,6.0,10.0,2.0,9.0,1.0,5.0,7.0,5.0,5.0,3.0,8.0,5.0,2.0,8.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,7,5,20.0,6.0,6.0,4.0,25.0,8.0,2.0,3.0,8.0,5.0,0.0,4.0,0.0,2.0,3.0,7.0,3.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,7,6,21.0,5.0,4.0,8.0,14.0,6.0,3.0,1.0,4.0,0.0,8.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015,2,8,0,12.0,15.0,6.0,4.0,6.0,7.0,3.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,2,8,1,28.0,7.0,7.0,5.0,4.0,7.0,6.0,4.0,4.0,0.0,1.0,0.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,17.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,8,2,17.0,8.0,7.0,2.0,7.0,6.0,3.0,3.0,6.0,9.0,4.0,3.0,9.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2015,2,8,3,20.0,9.0,7.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,1.0,6.0,1.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,8,4,20.0,9.0,5.0,7.0,9.0,4.0,11.0,5.0,3.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,8,5,20.0,8.0,6.0,3.0,7.0,2.0,4.0,24.0,3.0,4.0,3.0,6.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,8,6,16.0,8.0,7.0,4.0,6.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2015,2,9,0,20.0,13.0,7.0,2.0,2.0,5.0,7.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,9,1,19.0,7.0,5.0,5.0,2.0,2.0,9.0,0.0,6.0,1.0,3.0,4.0,6.0,0.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,9,2,19.0,6.0,4.0,9.0,3.0,3.0,4.0,3.0,7.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,3.0,6.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,2,9,3,19.0,8.0,5.0,3.0,6.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,10.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,9,4,21.0,5.0,5.0,5.0,9.0,6.0,4.0,7.0,5.0,5.0,2.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,3.0,5.0,4.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,9,5,21.0,7.0,6.0,6.0,7.0,4.0,5.0,7.0,5.0,3.0,10.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,9,6,14.0,9.0,3.0,4.0,7.0,4.0,2.0,4.0,5.0,4.0,9.0,0.0,3.0,2.0,5.0,5.0,4.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,3,10,0,23.0,9.0,5.0,12.0,5.0,1.0,1.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,10,1,16.0,9.0,7.0,4.0,6.0,5.0,5.0,3.0,5.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,10,2,15.0,5.0,6.0,7.0,6.0,10.0,5.0,3.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,3,10,3,18.0,6.0,8.0,5.0,3.0,3.0,3.0,7.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,7.0,5.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,10,4,17.0,10.0,4.0,5.0,3.0,4.0,8.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,0.0,3.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,3,10,5,16.0,8.0,7.0,4.0,5.0,4.0,4.0,6.0,2.0,5.0,18.0,5.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015,3,10,6,16.0,8.0,3.0,6.0,5.0,2.0,5.0,1.0,2.0,2.0,10.0,3.0,2.0,1.0,9.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,0,15.0,9.0,6.0,7.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,6.0,4.0,5.0,2.0,3.0,2.0,3.0,0.0,3.0,4.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,1,32.0,12.0,7.0,5.0,4.0,5.0,3.0,3.0,8.0,3.0,3.0,7.0,7.0,2.0,9.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,2,21.0,14.0,5.0,4.0,4.0,6.0,2.0,0.0,5.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,1.0,5.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,3,21.0,5.0,5.0,7.0,7.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,4,22.0,12.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,6.0,4.0,2.0,7.0,1.0,4.0,0.0,1.0,3.0,2.0,2.0,5.0,3.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,5,30.0,14.0,15.0,14.0,4.0,5.0,2.0,6.0,2.0,4.0,4.0,1.0,3.0,0.0,2.0,2.0,2.0,6.0,2.0,3.0,1.0,2.0,5.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015,3,11,6,18.0,8.0,8.0,10.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,0.0,6.0,2.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,3,12,0,19.0,6.0,3.0,5.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,3,12,1,12.0,14.0,17.0,5.0,2.0,4.0,7.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
